Date,Hour, Min., Sec., Elapse[min.],MFC-1[sccm],MFC-2[sccm],MFC-3[sccm],MFC-4[sccm],MFC-5[sccm],MFC-6[sccm],Pre-HT['C],HJ['C],HB-1['C],HB-2['C],HB-3['C],HB-4['C],HB-5['C],TI-1['C],TI-2['C],TI-3['C],TI-4['C],TI-5['C],TI-6['C],TI-7['C],TI-8['C],TI-9['C],TI-10['C],TI-11['C],TI-12['C],TI-13['C],TI-14['C],TI-15['C],TI-16['C],TI-SP1['C],TI-SP2['C],PT-1[bar],Volt[V],Curr[A]
2025-11-04-,19, 3,12,2.08,49.41,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.70,99.90,0.00,90.10,101.30,102.60,115.50,125.30,137.40,129.20,148.40,130.60,173.80,187.00,154.80,199.30,117.00,138.40,151.50,118.50,1448.50,1448.50,0.005,3.790,72.100
2025-11-04-,19, 3,13,2.10,49.42,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.70,99.90,0.00,90.10,101.30,102.60,115.50,125.30,137.40,129.20,148.40,130.60,173.80,187.00,154.80,199.30,117.00,141.10,151.50,121.00,1448.50,1448.50,0.005,3.790,72.100
2025-11-04-,19, 3,14,2.12,49.47,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,97.70,99.90,0.00,90.10,101.30,102.60,115.50,125.30,137.40,129.20,148.40,130.60,173.80,187.00,154.80,199.30,117.00,141.10,151.50,121.00,1448.50,1448.50,0.005,3.790,72.100
2025-11-04-,19, 3,15,2.13,49.42,-1.37,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.70,99.90,0.00,90.10,103.40,104.90,118.00,127.90,140.20,132.00,151.40,133.30,177.60,190.50,157.90,203.20,119.30,141.10,154.30,121.00,1448.50,1448.50,0.005,3.790,72.100
2025-11-04-,19, 3,16,2.15,49.42,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.70,99.90,0.00,90.10,103.40,104.90,118.00,127.90,140.20,132.00,151.40,133.30,177.60,190.50,157.90,203.20,119.30,143.80,154.30,123.60,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,17,2.17,49.43,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,105.40,104.90,120.40,127.90,143.40,132.00,151.40,133.30,177.60,190.50,157.90,203.20,119.30,143.80,154.30,123.60,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,18,2.18,49.43,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,105.40,106.90,120.40,130.70,143.40,134.70,154.60,135.80,181.00,194.00,161.30,206.80,121.70,146.90,157.20,126.10,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,19,2.20,49.44,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,105.40,106.90,120.40,130.70,143.40,134.70,154.60,135.80,181.00,194.00,161.30,206.80,121.70,146.90,157.20,126.10,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,20,2.22,49.47,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,107.40,109.00,122.80,133.50,146.20,137.40,154.60,135.80,181.00,194.00,161.30,206.80,121.70,146.90,157.20,126.10,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,21,2.23,49.47,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,107.40,109.00,122.80,133.50,146.20,137.40,157.50,138.70,184.80,197.70,164.40,210.50,124.00,149.60,160.30,128.70,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,22,2.25,49.44,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,107.40,109.00,122.80,133.50,146.20,137.40,157.50,138.70,184.80,197.70,164.40,210.50,124.00,149.60,160.30,128.70,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,23,2.27,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,109.70,111.30,125.60,136.10,149.10,140.40,160.60,138.70,188.30,197.70,167.60,210.50,124.00,149.60,160.30,128.70,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,24,2.28,49.43,-1.37,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,109.70,111.30,125.60,136.10,149.10,140.40,160.60,141.40,188.30,201.20,167.60,214.10,126.40,152.40,163.20,131.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,25,2.30,49.46,-1.38,-1.40,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,109.70,111.30,125.60,136.10,149.10,140.40,160.60,141.40,188.30,201.20,167.60,214.10,126.40,152.40,163.20,131.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,26,2.32,49.43,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,111.70,113.40,128.10,138.90,152.40,143.20,163.90,144.40,191.80,204.70,171.00,218.00,126.40,152.40,163.20,131.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,27,2.33,49.44,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,111.70,113.40,128.10,138.90,152.40,143.20,163.90,144.40,191.80,204.70,171.00,218.00,129.00,155.50,166.10,134.00,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,28,2.35,49.44,-1.38,-1.39,-0.87,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,111.70,113.40,128.10,138.90,152.40,143.20,163.90,144.40,191.80,204.70,171.00,218.00,129.00,155.50,166.10,134.00,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,29,2.37,49.44,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,113.80,115.80,130.50,141.90,155.30,146.30,166.90,147.10,195.50,208.40,174.30,221.60,129.00,155.50,166.10,134.00,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,30,2.38,49.47,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,113.80,115.80,130.50,141.90,155.30,146.30,166.90,147.10,195.50,208.40,174.30,221.60,131.30,158.30,169.30,136.80,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,31,2.40,49.45,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,113.80,115.80,130.50,141.90,155.30,146.30,166.90,147.10,195.50,208.40,174.30,221.60,131.30,158.30,169.30,136.80,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,32,2.42,49.45,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,116.10,118.00,133.30,144.80,158.50,149.10,170.20,149.90,198.90,211.90,177.70,225.50,133.90,158.30,172.20,136.80,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,33,2.43,49.47,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,116.10,118.00,133.30,144.80,158.50,149.10,170.20,149.90,198.90,211.90,177.70,225.50,133.90,161.40,172.20,139.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,34,2.45,49.42,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,118.20,118.00,135.90,144.80,161.60,149.10,170.20,149.90,198.90,211.90,177.70,225.50,133.90,161.40,172.20,139.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,35,2.47,49.45,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,118.20,120.20,135.90,147.90,161.60,151.90,173.30,152.90,202.70,215.60,180.90,229.20,136.30,164.20,175.40,142.30,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,36,2.48,49.45,-1.39,-1.40,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,118.20,120.20,135.90,147.90,161.60,151.90,173.30,152.90,202.70,215.60,180.90,229.20,136.30,164.20,175.40,142.30,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,37,2.50,49.45,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,120.60,120.20,138.70,147.90,164.90,151.90,173.30,152.90,202.70,215.60,180.90,229.20,136.30,164.20,175.40,142.30,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,38,2.52,49.42,-1.38,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,120.60,122.60,138.70,150.80,164.90,155.10,176.30,155.80,206.20,219.00,184.20,233.20,138.70,167.00,178.40,144.90,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,39,2.53,49.44,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,120.60,122.60,138.70,150.80,164.90,155.10,176.30,155.80,206.20,219.00,184.20,233.20,138.70,167.00,178.40,144.90,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,40,2.55,49.45,-1.38,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,122.80,124.90,141.30,154.00,167.90,158.00,176.30,155.80,206.20,219.00,184.20,233.20,138.70,167.00,178.40,144.90,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,41,2.57,49.45,-1.38,-1.39,-0.87,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,122.80,124.90,141.30,154.00,167.90,158.00,179.70,158.80,209.90,222.70,187.70,236.70,141.40,170.10,181.50,147.40,1448.50,1448.50,0.005,3.800,72.100
2025-11-04-,19, 3,42,2.58,49.44,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,122.80,124.90,141.30,154.00,167.90,158.00,179.70,158.80,209.90,222.70,187.70,236.70,141.40,170.10,181.50,147.40,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,43,2.60,49.45,-1.36,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,125.20,127.30,144.20,156.90,170.90,161.20,182.80,158.80,213.30,222.70,190.90,236.70,141.40,170.10,181.50,147.40,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,44,2.62,49.44,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.80,99.90,0.00,90.10,125.20,127.30,144.20,156.90,170.90,161.20,182.80,161.60,213.30,226.20,190.90,240.40,143.80,172.90,184.50,150.40,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,45,2.63,49.45,-1.36,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,125.20,127.30,144.20,156.90,170.90,161.20,182.80,161.60,213.30,226.20,190.90,240.40,143.80,172.90,184.50,150.40,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,46,2.65,49.43,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,127.40,129.60,146.80,159.80,174.30,164.00,186.10,164.50,216.80,229.60,194.30,244.30,143.80,172.90,184.50,150.40,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,47,2.67,49.45,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,127.40,129.60,146.80,159.80,174.30,164.00,186.10,164.50,216.80,229.60,194.30,244.30,146.60,176.00,187.40,153.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,48,2.68,49.44,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,127.40,129.60,146.80,159.80,174.30,164.00,186.10,164.50,216.80,229.60,194.30,244.30,146.60,176.00,187.40,153.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,49,2.70,49.48,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,129.60,132.00,149.50,163.10,177.30,167.00,189.20,167.60,220.50,233.30,197.50,247.90,146.60,176.00,187.40,153.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,50,2.72,49.43,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.80,99.90,0.00,90.10,129.60,132.00,149.50,163.10,177.30,167.00,189.20,167.60,220.50,233.30,197.50,247.90,149.00,178.80,190.60,155.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,51,2.73,49.50,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,129.60,132.00,149.50,163.10,177.30,167.00,189.20,167.60,220.50,233.30,197.50,247.90,149.00,178.80,190.60,155.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,52,2.75,49.48,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,132.10,134.50,152.40,166.10,180.60,170.20,192.20,170.50,224.00,236.60,200.60,251.70,151.50,178.80,193.50,155.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,53,2.77,49.45,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,132.10,134.50,152.40,166.10,180.60,170.20,192.20,170.50,224.00,236.60,200.60,251.70,151.50,181.60,193.50,158.50,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,54,2.78,49.44,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,134.30,134.50,155.10,166.10,183.70,170.20,192.20,170.50,224.00,236.60,200.60,251.70,151.50,181.60,193.50,158.50,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,55,2.80,49.44,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,134.30,136.80,155.10,169.40,183.70,173.10,195.50,173.60,227.70,240.30,204.00,255.30,154.20,184.70,196.40,161.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,56,2.82,49.45,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,134.30,136.80,155.10,169.40,183.70,173.10,195.50,173.60,227.70,240.30,204.00,255.30,154.20,184.70,196.40,161.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,57,2.83,49.45,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,136.60,139.10,158.00,172.40,186.70,176.30,195.50,173.60,227.70,240.30,204.00,255.30,154.20,184.70,196.40,161.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,58,2.85,49.44,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,136.60,139.10,158.00,172.40,186.70,176.30,198.50,176.40,231.10,243.60,207.00,258.80,156.70,187.50,199.60,164.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 3,59,2.87,49.45,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,136.60,139.10,158.00,172.40,186.70,176.30,198.50,176.40,231.10,243.60,207.00,258.80,156.70,187.50,199.60,164.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 0,2.88,49.46,-1.37,-1.39,-0.87,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,139.00,141.70,160.70,175.40,190.00,179.20,198.50,176.40,231.10,243.60,207.00,258.80,156.70,187.50,199.60,164.00,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 1,2.90,49.46,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,139.00,141.70,160.70,175.40,190.00,179.20,201.80,179.20,234.50,247.00,210.50,262.60,159.20,190.30,202.40,166.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 2,2.92,49.45,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,139.00,141.70,160.70,175.40,190.00,179.20,201.80,179.20,234.50,247.00,210.50,262.60,159.20,190.30,202.40,166.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 3,2.93,49.45,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,141.30,144.00,163.40,178.70,193.00,182.40,204.70,179.20,238.20,247.00,213.50,262.60,159.20,190.30,202.40,166.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 4,2.95,49.46,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,100.00,0.00,97.90,99.90,0.00,90.10,141.30,144.00,163.40,178.70,193.00,182.40,204.70,182.30,238.20,250.50,213.50,266.10,161.90,193.30,205.60,169.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 5,2.97,49.45,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,141.30,144.00,163.40,178.70,193.00,182.40,204.70,182.30,238.20,250.50,213.50,266.10,161.90,193.30,205.60,169.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 6,2.98,49.47,-1.38,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,143.70,146.60,166.30,181.70,196.00,185.30,207.70,185.20,241.60,253.80,216.60,270.00,161.90,193.30,205.60,169.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 7,3.00,49.45,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,143.70,146.60,166.30,181.70,196.00,185.30,207.70,185.20,241.60,253.80,216.60,270.00,164.40,196.10,208.40,172.10,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 8,3.02,49.45,-1.39,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,143.70,146.60,166.30,181.70,196.00,185.30,207.70,185.20,241.60,253.80,216.60,270.00,164.40,196.10,208.40,172.10,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4, 9,3.03,49.48,-1.38,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,146.00,149.00,169.00,185.00,199.30,188.30,210.90,188.30,245.30,257.40,219.90,273.40,164.40,196.10,208.40,172.10,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,10,3.05,49.46,-1.38,-1.39,-0.87,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,146.00,149.00,169.00,185.00,199.30,188.30,210.90,188.30,245.30,257.40,219.90,273.40,167.00,199.10,211.50,174.70,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,11,3.07,49.46,-1.39,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,146.00,149.00,169.00,185.00,199.30,188.30,210.90,188.30,245.30,257.40,219.90,273.40,167.00,199.10,211.50,174.70,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,12,3.08,49.45,-1.38,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,148.30,151.50,171.90,188.10,202.20,191.40,213.90,191.10,248.70,260.70,223.00,276.80,169.50,199.10,214.30,174.70,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,13,3.10,49.45,-1.39,-1.39,-0.85,-0.08,-0.40,200.00,99.90,0.00,97.90,99.90,0.00,90.10,148.30,151.50,171.90,188.10,202.20,191.40,213.90,191.10,248.70,260.70,223.00,276.80,169.50,201.80,214.30,177.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,14,3.12,49.45,-1.38,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,150.80,151.50,174.50,188.10,205.40,191.40,213.90,191.10,248.70,260.70,223.00,276.80,169.50,201.80,214.30,177.60,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,15,3.13,49.45,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,150.80,153.90,174.50,191.00,205.40,194.30,217.00,194.10,252.30,264.20,226.30,280.50,172.20,204.80,217.10,180.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,16,3.15,49.46,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,150.80,153.90,174.50,191.00,205.40,194.30,217.00,194.10,252.30,264.20,226.30,280.50,172.20,204.80,217.10,180.20,1448.50,1448.50,0.005,3.810,72.100
2025-11-04-,19, 4,17,3.17,49.45,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,153.30,153.90,177.50,191.00,208.30,194.30,217.00,194.10,252.30,264.20,226.30,280.50,172.20,204.80,217.10,180.20,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,18,3.18,49.45,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,97.90,100.00,0.00,90.10,153.30,156.40,177.50,194.30,208.30,197.40,219.90,196.90,255.60,267.40,229.30,283.80,174.70,207.50,220.20,183.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,19,3.20,49.45,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,153.30,156.40,177.50,194.30,208.30,197.40,219.90,196.90,255.60,267.40,229.30,283.80,174.70,207.50,220.20,183.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,20,3.22,49.46,-1.38,-1.38,-0.89,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,155.50,158.80,180.10,197.60,211.40,200.20,219.90,196.90,255.60,267.40,229.30,283.80,174.70,207.50,220.20,183.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,21,3.23,49.47,-1.39,-1.38,-0.90,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,155.50,158.80,180.10,197.60,211.40,200.20,223.10,199.90,259.20,270.90,232.60,287.50,177.30,210.50,223.00,185.60,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,22,3.25,49.46,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,155.50,158.80,180.10,197.60,211.40,200.20,223.10,199.90,259.20,270.90,232.60,287.50,177.30,210.50,223.00,185.60,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,23,3.27,49.51,-1.38,-1.39,-0.90,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,157.80,161.20,183.10,200.60,214.40,203.30,225.90,199.90,262.50,270.90,235.70,287.50,177.30,210.50,223.00,185.60,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,24,3.28,49.49,-1.39,-1.39,-0.89,-0.08,-0.40,200.00,100.00,0.00,98.00,100.00,0.00,90.10,157.80,161.20,183.10,200.60,214.40,203.30,225.90,202.60,262.50,274.10,235.70,290.80,179.80,213.20,226.00,188.40,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,25,3.30,49.46,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,157.80,161.20,183.10,200.60,214.40,203.30,225.90,202.60,262.50,274.10,235.70,290.80,179.80,213.20,226.00,188.40,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,26,3.32,49.45,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,160.30,163.70,185.70,203.60,217.50,206.10,229.10,205.30,265.80,277.20,238.90,294.40,179.80,213.20,226.00,188.40,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,27,3.33,49.45,-1.39,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,160.30,163.70,185.70,203.60,217.50,206.10,229.10,205.30,265.80,277.20,238.90,294.40,182.20,215.80,228.70,191.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,28,3.35,49.45,-1.38,-1.39,-0.89,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,160.30,163.70,185.70,203.60,217.50,206.10,229.10,205.30,265.80,277.20,238.90,294.40,182.20,215.80,228.70,191.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,29,3.37,49.47,-1.38,-1.38,-0.87,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,162.50,166.10,188.60,206.80,220.40,209.10,231.90,208.30,269.30,280.60,241.90,297.60,182.20,215.80,228.70,191.00,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,30,3.38,49.48,-1.39,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,162.50,166.10,188.60,206.80,220.40,209.10,231.90,208.30,269.30,280.60,241.90,297.60,184.80,218.70,231.60,193.50,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,31,3.40,49.46,-1.38,-1.39,-0.90,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,162.50,166.10,188.60,206.80,220.40,209.10,231.90,208.30,269.30,280.60,241.90,297.60,184.80,218.70,231.60,193.50,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,32,3.42,49.48,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,164.80,168.60,191.20,209.80,223.30,211.90,234.70,211.00,272.50,283.70,244.80,300.90,187.20,218.70,234.40,193.50,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,33,3.43,49.46,-1.38,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,164.80,168.60,191.20,209.80,223.30,211.90,234.70,211.00,272.50,283.70,244.80,300.90,187.20,221.30,234.40,196.30,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,34,3.45,49.47,-1.37,-1.39,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,167.20,168.60,193.90,209.80,226.40,211.90,234.70,211.00,272.50,283.70,244.80,300.90,187.20,221.30,234.40,196.30,1448.50,1448.50,0.005,3.820,72.100
2025-11-04-,19, 4,35,3.47,49.47,-1.37,-1.38,-0.88,-0.08,-0.40,200.00,99.90,0.00,98.00,100.00,0.00,90.10,167.20,171.00,193.90,212.60,226.40,214.90,237.80,213.60,276.00,287.10,248.00,304.40,189.60,224.20,237.10,198.80,1448.50,1448.50,0.005,3.820,72.100
